"region";"kjønn";"alder";"år";"statistikkvariabel";"13600: Framskrevet folkemengde 1. januar, etter region, kjønn, alder, år og statistikkvariabel"
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2043";"Hovedalternativet (MMMM)";150806
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2044";"Hovedalternativet (MMMM)";154405
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2045";"Hovedalternativet (MMMM)";157492
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2046";"Hovedalternativet (MMMM)";159427
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2047";"Hovedalternativet (MMMM)";161471
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2048";"Hovedalternativet (MMMM)";162779
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2049";"Hovedalternativet (MMMM)";162232
"0 Hele landet";"2 Kvinner";"F75-79 75-79 år";"2050";"Hovedalternativet (MMMM)";161708
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2022";"Hovedalternativet (MMMM)";67876
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2023";"Hovedalternativet (MMMM)";70947
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2024";"Hovedalternativet (MMMM)";74431
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2025";"Hovedalternativet (MMMM)";79682
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2026";"Hovedalternativet (MMMM)";85363
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2027";"Hovedalternativet (MMMM)";93826
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2028";"Hovedalternativet (MMMM)";99516
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2029";"Hovedalternativet (MMMM)";103369
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2030";"Hovedalternativet (MMMM)";105053
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2031";"Hovedalternativet (MMMM)";105921
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2032";"Hovedalternativet (MMMM)";104233
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2033";"Hovedalternativet (MMMM)";104493
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2034";"Hovedalternativet (MMMM)";105858
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2035";"Hovedalternativet (MMMM)";107667
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2036";"Hovedalternativet (MMMM)";109818
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2037";"Hovedalternativet (MMMM)";113044
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2038";"Hovedalternativet (MMMM)";114845
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2039";"Hovedalternativet (MMMM)";116753
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2040";"Hovedalternativet (MMMM)";118467
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2041";"Hovedalternativet (MMMM)";119898
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2042";"Hovedalternativet (MMMM)";121044
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2043";"Hovedalternativet (MMMM)";122817
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2044";"Hovedalternativet (MMMM)";124978
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2045";"Hovedalternativet (MMMM)";127947
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2046";"Hovedalternativet (MMMM)";131320
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2047";"Hovedalternativet (MMMM)";134766
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2048";"Hovedalternativet (MMMM)";138407
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2049";"Hovedalternativet (MMMM)";142041
"0 Hele landet";"2 Kvinner";"F80-84 80-84 år";"2050";"Hovedalternativet (MMMM)";145210
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2022";"Hovedalternativet (MMMM)";43542
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2023";"Hovedalternativet (MMMM)";43905
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2024";"Hovedalternativet (MMMM)";45311
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2025";"Hovedalternativet (MMMM)";47081
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2026";"Hovedalternativet (MMMM)";49131
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2027";"Hovedalternativet (MMMM)";50379
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2028";"Hovedalternativet (MMMM)";53013
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2029";"Hovedalternativet (MMMM)";56104
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2030";"Hovedalternativet (MMMM)";60623
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2031";"Hovedalternativet (MMMM)";65444
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2032";"Hovedalternativet (MMMM)";72330
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2033";"Hovedalternativet (MMMM)";77065
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2034";"Hovedalternativet (MMMM)";80292
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2035";"Hovedalternativet (MMMM)";81925
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2036";"Hovedalternativet (MMMM)";82958
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2037";"Hovedalternativet (MMMM)";82141
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2038";"Hovedalternativet (MMMM)";82897
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2039";"Hovedalternativet (MMMM)";84541
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2040";"Hovedalternativet (MMMM)";86451
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2041";"Hovedalternativet (MMMM)";88657
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2042";"Hovedalternativet (MMMM)";91683
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2043";"Hovedalternativet (MMMM)";93540
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2044";"Hovedalternativet (MMMM)";95569
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2045";"Hovedalternativet (MMMM)";97395
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2046";"Hovedalternativet (MMMM)";98998
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2047";"Hovedalternativet (MMMM)";100432
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2048";"Hovedalternativet (MMMM)";102334
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2049";"Hovedalternativet (MMMM)";104634
"0 Hele landet";"2 Kvinner";"F85-89 85-89 år";"2050";"Hovedalternativet (MMMM)";107584
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2022";"Hovedalternativet (MMMM)";23792
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2023";"Hovedalternativet (MMMM)";23951
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2024";"Hovedalternativet (MMMM)";23702
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2025";"Hovedalternativet (MMMM)";23610
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2026";"Hovedalternativet (MMMM)";23421
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2027";"Hovedalternativet (MMMM)";23622
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2028";"Hovedalternativet (MMMM)";24129
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2029";"Hovedalternativet (MMMM)";25159
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2030";"Hovedalternativet (MMMM)";26414
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2031";"Hovedalternativet (MMMM)";27806
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2032";"Hovedalternativet (MMMM)";28655
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2033";"Hovedalternativet (MMMM)";30466
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2034";"Hovedalternativet (MMMM)";32575
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2035";"Hovedalternativet (MMMM)";35642
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2036";"Hovedalternativet (MMMM)";38838
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2037";"Hovedalternativet (MMMM)";43221
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2038";"Hovedalternativet (MMMM)";46225
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2039";"Hovedalternativet (MMMM)";48224
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2040";"Hovedalternativet (MMMM)";49338
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2041";"Hovedalternativet (MMMM)";50171
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2042";"Hovedalternativet (MMMM)";50063
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2043";"Hovedalternativet (MMMM)";51035
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2044";"Hovedalternativet (MMMM)";52527
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2045";"Hovedalternativet (MMMM)";54125
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2046";"Hovedalternativet (MMMM)";55913
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2047";"Hovedalternativet (MMMM)";58154
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2048";"Hovedalternativet (MMMM)";59666
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2049";"Hovedalternativet (MMMM)";61325
"0 Hele landet";"2 Kvinner";"F90-94 90-94 år";"2050";"Hovedalternativet (MMMM)";62878
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2022";"Hovedalternativet (MMMM)";7356
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2023";"Hovedalternativet (MMMM)";7283
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2024";"Hovedalternativet (MMMM)";7267
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2025";"Hovedalternativet (MMMM)";7119
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2026";"Hovedalternativet (MMMM)";7273
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2027";"Hovedalternativet (MMMM)";7390
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2028";"Hovedalternativet (MMMM)";7481
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2029";"Hovedalternativet (MMMM)";7461
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2030";"Hovedalternativet (MMMM)";7427
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2031";"Hovedalternativet (MMMM)";7486
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2032";"Hovedalternativet (MMMM)";7670
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2033";"Hovedalternativet (MMMM)";7928
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2034";"Hovedalternativet (MMMM)";8375
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2035";"Hovedalternativet (MMMM)";8871
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2036";"Hovedalternativet (MMMM)";9392
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2037";"Hovedalternativet (MMMM)";9743
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2038";"Hovedalternativet (MMMM)";10472
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2039";"Hovedalternativet (MMMM)";11339
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2040";"Hovedalternativet (MMMM)";12584
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2041";"Hovedalternativet (MMMM)";13849
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2042";"Hovedalternativet (MMMM)";15523
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2043";"Hovedalternativet (MMMM)";16591
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2044";"Hovedalternativet (MMMM)";17233
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2045";"Hovedalternativet (MMMM)";17660
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2046";"Hovedalternativet (MMMM)";18024
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2047";"Hovedalternativet (MMMM)";18157
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2048";"Hovedalternativet (MMMM)";18733
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2049";"Hovedalternativet (MMMM)";19456
"0 Hele landet";"2 Kvinner";"F95-99 95-99 år";"2050";"Hovedalternativet (MMMM)";20232
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2022";"Hovedalternativet (MMMM)";1080
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2023";"Hovedalternativet (MMMM)";1169
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2024";"Hovedalternativet (MMMM)";891
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2025";"Hovedalternativet (MMMM)";934
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2026";"Hovedalternativet (MMMM)";903
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2027";"Hovedalternativet (MMMM)";882
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2028";"Hovedalternativet (MMMM)";874
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2029";"Hovedalternativet (MMMM)";855
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2030";"Hovedalternativet (MMMM)";847
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2031";"Hovedalternativet (MMMM)";886
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2032";"Hovedalternativet (MMMM)";892
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2033";"Hovedalternativet (MMMM)";917
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2034";"Hovedalternativet (MMMM)";894
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2035";"Hovedalternativet (MMMM)";892
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2036";"Hovedalternativet (MMMM)";900
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2037";"Hovedalternativet (MMMM)";950
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2038";"Hovedalternativet (MMMM)";994
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2039";"Hovedalternativet (MMMM)";1068
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2040";"Hovedalternativet (MMMM)";1148
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2041";"Hovedalternativet (MMMM)";1228
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2042";"Hovedalternativet (MMMM)";1269
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2043";"Hovedalternativet (MMMM)";1388
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2044";"Hovedalternativet (MMMM)";1542
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2045";"Hovedalternativet (MMMM)";1753
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2046";"Hovedalternativet (MMMM)";1948
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2047";"Hovedalternativet (MMMM)";2220
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2048";"Hovedalternativet (MMMM)";2344
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2049";"Hovedalternativet (MMMM)";2430
"0 Hele landet";"2 Kvinner";"F100G5+ 100 år eller eldre";"2050";"Hovedalternativet (MMMM)";2474
