"region";"kjønn";"alder";"år";"statistikkvariabel";"13600: Framskrevet folkemengde 1. januar, etter region, kjønn, alder, år og statistikkvariabel"
"30 Viken";"1 Menn";"F45-49 45-49 år";"2043";"Hovedalternativet (MMMM)";50486
"30 Viken";"1 Menn";"F45-49 45-49 år";"2044";"Hovedalternativet (MMMM)";49969
"30 Viken";"1 Menn";"F45-49 45-49 år";"2045";"Hovedalternativet (MMMM)";49684
"30 Viken";"1 Menn";"F45-49 45-49 år";"2046";"Hovedalternativet (MMMM)";49287
"30 Viken";"1 Menn";"F45-49 45-49 år";"2047";"Hovedalternativet (MMMM)";48703
"30 Viken";"1 Menn";"F45-49 45-49 år";"2048";"Hovedalternativet (MMMM)";48078
"30 Viken";"1 Menn";"F45-49 45-49 år";"2049";"Hovedalternativet (MMMM)";47867
"30 Viken";"1 Menn";"F45-49 45-49 år";"2050";"Hovedalternativet (MMMM)";47577
"30 Viken";"1 Menn";"F50-54 50-54 år";"2022";"Hovedalternativet (MMMM)";48047
"30 Viken";"1 Menn";"F50-54 50-54 år";"2023";"Hovedalternativet (MMMM)";48749
"30 Viken";"1 Menn";"F50-54 50-54 år";"2024";"Hovedalternativet (MMMM)";48550
"30 Viken";"1 Menn";"F50-54 50-54 år";"2025";"Hovedalternativet (MMMM)";48493
"30 Viken";"1 Menn";"F50-54 50-54 år";"2026";"Hovedalternativet (MMMM)";48186
"30 Viken";"1 Menn";"F50-54 50-54 år";"2027";"Hovedalternativet (MMMM)";47506
"30 Viken";"1 Menn";"F50-54 50-54 år";"2028";"Hovedalternativet (MMMM)";46495
"30 Viken";"1 Menn";"F50-54 50-54 år";"2029";"Hovedalternativet (MMMM)";46064
"30 Viken";"1 Menn";"F50-54 50-54 år";"2030";"Hovedalternativet (MMMM)";45528
"30 Viken";"1 Menn";"F50-54 50-54 år";"2031";"Hovedalternativet (MMMM)";45583
"30 Viken";"1 Menn";"F50-54 50-54 år";"2032";"Hovedalternativet (MMMM)";45620
"30 Viken";"1 Menn";"F50-54 50-54 år";"2033";"Hovedalternativet (MMMM)";46178
"30 Viken";"1 Menn";"F50-54 50-54 år";"2034";"Hovedalternativet (MMMM)";46623
"30 Viken";"1 Menn";"F50-54 50-54 år";"2035";"Hovedalternativet (MMMM)";47031
"30 Viken";"1 Menn";"F50-54 50-54 år";"2036";"Hovedalternativet (MMMM)";47498
"30 Viken";"1 Menn";"F50-54 50-54 år";"2037";"Hovedalternativet (MMMM)";48267
"30 Viken";"1 Menn";"F50-54 50-54 år";"2038";"Hovedalternativet (MMMM)";48834
"30 Viken";"1 Menn";"F50-54 50-54 år";"2039";"Hovedalternativet (MMMM)";49556
"30 Viken";"1 Menn";"F50-54 50-54 år";"2040";"Hovedalternativet (MMMM)";50461
"30 Viken";"1 Menn";"F50-54 50-54 år";"2041";"Hovedalternativet (MMMM)";51218
"30 Viken";"1 Menn";"F50-54 50-54 år";"2042";"Hovedalternativet (MMMM)";51725
"30 Viken";"1 Menn";"F50-54 50-54 år";"2043";"Hovedalternativet (MMMM)";52081
"30 Viken";"1 Menn";"F50-54 50-54 år";"2044";"Hovedalternativet (MMMM)";52014
"30 Viken";"1 Menn";"F50-54 50-54 år";"2045";"Hovedalternativet (MMMM)";51679
"30 Viken";"1 Menn";"F50-54 50-54 år";"2046";"Hovedalternativet (MMMM)";51314
"30 Viken";"1 Menn";"F50-54 50-54 år";"2047";"Hovedalternativet (MMMM)";50978
"30 Viken";"1 Menn";"F50-54 50-54 år";"2048";"Hovedalternativet (MMMM)";50602
"30 Viken";"1 Menn";"F50-54 50-54 år";"2049";"Hovedalternativet (MMMM)";50122
"30 Viken";"1 Menn";"F50-54 50-54 år";"2050";"Hovedalternativet (MMMM)";49836
"30 Viken";"1 Menn";"F55-59 55-59 år";"2022";"Hovedalternativet (MMMM)";43735
"30 Viken";"1 Menn";"F55-59 55-59 år";"2023";"Hovedalternativet (MMMM)";44717
"30 Viken";"1 Menn";"F55-59 55-59 år";"2024";"Hovedalternativet (MMMM)";46066
"30 Viken";"1 Menn";"F55-59 55-59 år";"2025";"Hovedalternativet (MMMM)";46787
"30 Viken";"1 Menn";"F55-59 55-59 år";"2026";"Hovedalternativet (MMMM)";47145
"30 Viken";"1 Menn";"F55-59 55-59 år";"2027";"Hovedalternativet (MMMM)";47443
"30 Viken";"1 Menn";"F55-59 55-59 år";"2028";"Hovedalternativet (MMMM)";48029
"30 Viken";"1 Menn";"F55-59 55-59 år";"2029";"Hovedalternativet (MMMM)";47776
"30 Viken";"1 Menn";"F55-59 55-59 år";"2030";"Hovedalternativet (MMMM)";47718
"30 Viken";"1 Menn";"F55-59 55-59 år";"2031";"Hovedalternativet (MMMM)";47430
"30 Viken";"1 Menn";"F55-59 55-59 år";"2032";"Hovedalternativet (MMMM)";46792
"30 Viken";"1 Menn";"F55-59 55-59 år";"2033";"Hovedalternativet (MMMM)";45829
"30 Viken";"1 Menn";"F55-59 55-59 år";"2034";"Hovedalternativet (MMMM)";45430
"30 Viken";"1 Menn";"F55-59 55-59 år";"2035";"Hovedalternativet (MMMM)";44933
"30 Viken";"1 Menn";"F55-59 55-59 år";"2036";"Hovedalternativet (MMMM)";45004
"30 Viken";"1 Menn";"F55-59 55-59 år";"2037";"Hovedalternativet (MMMM)";45043
"30 Viken";"1 Menn";"F55-59 55-59 år";"2038";"Hovedalternativet (MMMM)";45607
"30 Viken";"1 Menn";"F55-59 55-59 år";"2039";"Hovedalternativet (MMMM)";46041
"30 Viken";"1 Menn";"F55-59 55-59 år";"2040";"Hovedalternativet (MMMM)";46447
"30 Viken";"1 Menn";"F55-59 55-59 år";"2041";"Hovedalternativet (MMMM)";46888
"30 Viken";"1 Menn";"F55-59 55-59 år";"2042";"Hovedalternativet (MMMM)";47653
"30 Viken";"1 Menn";"F55-59 55-59 år";"2043";"Hovedalternativet (MMMM)";48202
"30 Viken";"1 Menn";"F55-59 55-59 år";"2044";"Hovedalternativet (MMMM)";48905
"30 Viken";"1 Menn";"F55-59 55-59 år";"2045";"Hovedalternativet (MMMM)";49788
"30 Viken";"1 Menn";"F55-59 55-59 år";"2046";"Hovedalternativet (MMMM)";50539
"30 Viken";"1 Menn";"F55-59 55-59 år";"2047";"Hovedalternativet (MMMM)";51028
"30 Viken";"1 Menn";"F55-59 55-59 år";"2048";"Hovedalternativet (MMMM)";51383
"30 Viken";"1 Menn";"F55-59 55-59 år";"2049";"Hovedalternativet (MMMM)";51324
"30 Viken";"1 Menn";"F55-59 55-59 år";"2050";"Hovedalternativet (MMMM)";51020
"30 Viken";"1 Menn";"F60-64 60-64 år";"2022";"Hovedalternativet (MMMM)";37698
"30 Viken";"1 Menn";"F60-64 60-64 år";"2023";"Hovedalternativet (MMMM)";38547
"30 Viken";"1 Menn";"F60-64 60-64 år";"2024";"Hovedalternativet (MMMM)";39219
"30 Viken";"1 Menn";"F60-64 60-64 år";"2025";"Hovedalternativet (MMMM)";40296
"30 Viken";"1 Menn";"F60-64 60-64 år";"2026";"Hovedalternativet (MMMM)";41434
"30 Viken";"1 Menn";"F60-64 60-64 år";"2027";"Hovedalternativet (MMMM)";42680
"30 Viken";"1 Menn";"F60-64 60-64 år";"2028";"Hovedalternativet (MMMM)";43567
"30 Viken";"1 Menn";"F60-64 60-64 år";"2029";"Hovedalternativet (MMMM)";44833
"30 Viken";"1 Menn";"F60-64 60-64 år";"2030";"Hovedalternativet (MMMM)";45534
"30 Viken";"1 Menn";"F60-64 60-64 år";"2031";"Hovedalternativet (MMMM)";45913
"30 Viken";"1 Menn";"F60-64 60-64 år";"2032";"Hovedalternativet (MMMM)";46233
"30 Viken";"1 Menn";"F60-64 60-64 år";"2033";"Hovedalternativet (MMMM)";46812
"30 Viken";"1 Menn";"F60-64 60-64 år";"2034";"Hovedalternativet (MMMM)";46616
"30 Viken";"1 Menn";"F60-64 60-64 år";"2035";"Hovedalternativet (MMMM)";46586
"30 Viken";"1 Menn";"F60-64 60-64 år";"2036";"Hovedalternativet (MMMM)";46323
"30 Viken";"1 Menn";"F60-64 60-64 år";"2037";"Hovedalternativet (MMMM)";45737
"30 Viken";"1 Menn";"F60-64 60-64 år";"2038";"Hovedalternativet (MMMM)";44824
"30 Viken";"1 Menn";"F60-64 60-64 år";"2039";"Hovedalternativet (MMMM)";44476
"30 Viken";"1 Menn";"F60-64 60-64 år";"2040";"Hovedalternativet (MMMM)";44015
"30 Viken";"1 Menn";"F60-64 60-64 år";"2041";"Hovedalternativet (MMMM)";44106
"30 Viken";"1 Menn";"F60-64 60-64 år";"2042";"Hovedalternativet (MMMM)";44172
"30 Viken";"1 Menn";"F60-64 60-64 år";"2043";"Hovedalternativet (MMMM)";44729
"30 Viken";"1 Menn";"F60-64 60-64 år";"2044";"Hovedalternativet (MMMM)";45162
"30 Viken";"1 Menn";"F60-64 60-64 år";"2045";"Hovedalternativet (MMMM)";45569
"30 Viken";"1 Menn";"F60-64 60-64 år";"2046";"Hovedalternativet (MMMM)";46023
"30 Viken";"1 Menn";"F60-64 60-64 år";"2047";"Hovedalternativet (MMMM)";46764
"30 Viken";"1 Menn";"F60-64 60-64 år";"2048";"Hovedalternativet (MMMM)";47301
"30 Viken";"1 Menn";"F60-64 60-64 år";"2049";"Hovedalternativet (MMMM)";48014
"30 Viken";"1 Menn";"F60-64 60-64 år";"2050";"Hovedalternativet (MMMM)";48881
"30 Viken";"1 Menn";"F65-69 65-69 år";"2022";"Hovedalternativet (MMMM)";32200
"30 Viken";"1 Menn";"F65-69 65-69 år";"2023";"Hovedalternativet (MMMM)";33076
"30 Viken";"1 Menn";"F65-69 65-69 år";"2024";"Hovedalternativet (MMMM)";34095
"30 Viken";"1 Menn";"F65-69 65-69 år";"2025";"Hovedalternativet (MMMM)";34994
"30 Viken";"1 Menn";"F65-69 65-69 år";"2026";"Hovedalternativet (MMMM)";35779
"30 Viken";"1 Menn";"F65-69 65-69 år";"2027";"Hovedalternativet (MMMM)";36402
"30 Viken";"1 Menn";"F65-69 65-69 år";"2028";"Hovedalternativet (MMMM)";37175
"30 Viken";"1 Menn";"F65-69 65-69 år";"2029";"Hovedalternativet (MMMM)";37833
"30 Viken";"1 Menn";"F65-69 65-69 år";"2030";"Hovedalternativet (MMMM)";38859
"30 Viken";"1 Menn";"F65-69 65-69 år";"2031";"Hovedalternativet (MMMM)";39984
"30 Viken";"1 Menn";"F65-69 65-69 år";"2032";"Hovedalternativet (MMMM)";41214
"30 Viken";"1 Menn";"F65-69 65-69 år";"2033";"Hovedalternativet (MMMM)";42102
"30 Viken";"1 Menn";"F65-69 65-69 år";"2034";"Hovedalternativet (MMMM)";43327
"30 Viken";"1 Menn";"F65-69 65-69 år";"2035";"Hovedalternativet (MMMM)";44047
"30 Viken";"1 Menn";"F65-69 65-69 år";"2036";"Hovedalternativet (MMMM)";44451
"30 Viken";"1 Menn";"F65-69 65-69 år";"2037";"Hovedalternativet (MMMM)";44799
"30 Viken";"1 Menn";"F65-69 65-69 år";"2038";"Hovedalternativet (MMMM)";45408
"30 Viken";"1 Menn";"F65-69 65-69 år";"2039";"Hovedalternativet (MMMM)";45258
"30 Viken";"1 Menn";"F65-69 65-69 år";"2040";"Hovedalternativet (MMMM)";45269
"30 Viken";"1 Menn";"F65-69 65-69 år";"2041";"Hovedalternativet (MMMM)";45045
"30 Viken";"1 Menn";"F65-69 65-69 år";"2042";"Hovedalternativet (MMMM)";44527
"30 Viken";"1 Menn";"F65-69 65-69 år";"2043";"Hovedalternativet (MMMM)";43694
"30 Viken";"1 Menn";"F65-69 65-69 år";"2044";"Hovedalternativet (MMMM)";43376
"30 Viken";"1 Menn";"F65-69 65-69 år";"2045";"Hovedalternativet (MMMM)";42969
"30 Viken";"1 Menn";"F65-69 65-69 år";"2046";"Hovedalternativet (MMMM)";43084
"30 Viken";"1 Menn";"F65-69 65-69 år";"2047";"Hovedalternativet (MMMM)";43170
"30 Viken";"1 Menn";"F65-69 65-69 år";"2048";"Hovedalternativet (MMMM)";43751
"30 Viken";"1 Menn";"F65-69 65-69 år";"2049";"Hovedalternativet (MMMM)";44198
"30 Viken";"1 Menn";"F65-69 65-69 år";"2050";"Hovedalternativet (MMMM)";44612
"30 Viken";"1 Menn";"F70-74 70-74 år";"2022";"Hovedalternativet (MMMM)";28895
"30 Viken";"1 Menn";"F70-74 70-74 år";"2023";"Hovedalternativet (MMMM)";28452
"30 Viken";"1 Menn";"F70-74 70-74 år";"2024";"Hovedalternativet (MMMM)";28362
"30 Viken";"1 Menn";"F70-74 70-74 år";"2025";"Hovedalternativet (MMMM)";28647
"30 Viken";"1 Menn";"F70-74 70-74 år";"2026";"Hovedalternativet (MMMM)";29170
"30 Viken";"1 Menn";"F70-74 70-74 år";"2027";"Hovedalternativet (MMMM)";30214
"30 Viken";"1 Menn";"F70-74 70-74 år";"2028";"Hovedalternativet (MMMM)";31062
"30 Viken";"1 Menn";"F70-74 70-74 år";"2029";"Hovedalternativet (MMMM)";32046
"30 Viken";"1 Menn";"F70-74 70-74 år";"2030";"Hovedalternativet (MMMM)";32945
"30 Viken";"1 Menn";"F70-74 70-74 år";"2031";"Hovedalternativet (MMMM)";33718
"30 Viken";"1 Menn";"F70-74 70-74 år";"2032";"Hovedalternativet (MMMM)";34364
"30 Viken";"1 Menn";"F70-74 70-74 år";"2033";"Hovedalternativet (MMMM)";35149
"30 Viken";"1 Menn";"F70-74 70-74 år";"2034";"Hovedalternativet (MMMM)";35814
"30 Viken";"1 Menn";"F70-74 70-74 år";"2035";"Hovedalternativet (MMMM)";36854
"30 Viken";"1 Menn";"F70-74 70-74 år";"2036";"Hovedalternativet (MMMM)";37960
"30 Viken";"1 Menn";"F70-74 70-74 år";"2037";"Hovedalternativet (MMMM)";39172
"30 Viken";"1 Menn";"F70-74 70-74 år";"2038";"Hovedalternativet (MMMM)";40077
"30 Viken";"1 Menn";"F70-74 70-74 år";"2039";"Hovedalternativet (MMMM)";41295
"30 Viken";"1 Menn";"F70-74 70-74 år";"2040";"Hovedalternativet (MMMM)";42028
"30 Viken";"1 Menn";"F70-74 70-74 år";"2041";"Hovedalternativet (MMMM)";42473
"30 Viken";"1 Menn";"F70-74 70-74 år";"2042";"Hovedalternativet (MMMM)";42866
"30 Viken";"1 Menn";"F70-74 70-74 år";"2043";"Hovedalternativet (MMMM)";43483
"30 Viken";"1 Menn";"F70-74 70-74 år";"2044";"Hovedalternativet (MMMM)";43407
"30 Viken";"1 Menn";"F70-74 70-74 år";"2045";"Hovedalternativet (MMMM)";43471
"30 Viken";"1 Menn";"F70-74 70-74 år";"2046";"Hovedalternativet (MMMM)";43304
"30 Viken";"1 Menn";"F70-74 70-74 år";"2047";"Hovedalternativet (MMMM)";42845
"30 Viken";"1 Menn";"F70-74 70-74 år";"2048";"Hovedalternativet (MMMM)";42082
"30 Viken";"1 Menn";"F70-74 70-74 år";"2049";"Hovedalternativet (MMMM)";41832
"30 Viken";"1 Menn";"F70-74 70-74 år";"2050";"Hovedalternativet (MMMM)";41491
"30 Viken";"1 Menn";"F75-79 75-79 år";"2022";"Hovedalternativet (MMMM)";23614
"30 Viken";"1 Menn";"F75-79 75-79 år";"2023";"Hovedalternativet (MMMM)";25272
"30 Viken";"1 Menn";"F75-79 75-79 år";"2024";"Hovedalternativet (MMMM)";26273
"30 Viken";"1 Menn";"F75-79 75-79 år";"2025";"Hovedalternativet (MMMM)";26442
"30 Viken";"1 Menn";"F75-79 75-79 år";"2026";"Hovedalternativet (MMMM)";26540
"30 Viken";"1 Menn";"F75-79 75-79 år";"2027";"Hovedalternativet (MMMM)";25667
"30 Viken";"1 Menn";"F75-79 75-79 år";"2028";"Hovedalternativet (MMMM)";25346
"30 Viken";"1 Menn";"F75-79 75-79 år";"2029";"Hovedalternativet (MMMM)";25362
"30 Viken";"1 Menn";"F75-79 75-79 år";"2030";"Hovedalternativet (MMMM)";25692
"30 Viken";"1 Menn";"F75-79 75-79 år";"2031";"Hovedalternativet (MMMM)";26256
"30 Viken";"1 Menn";"F75-79 75-79 år";"2032";"Hovedalternativet (MMMM)";27277
"30 Viken";"1 Menn";"F75-79 75-79 år";"2033";"Hovedalternativet (MMMM)";28107
"30 Viken";"1 Menn";"F75-79 75-79 år";"2034";"Hovedalternativet (MMMM)";29072
"30 Viken";"1 Menn";"F75-79 75-79 år";"2035";"Hovedalternativet (MMMM)";29951
"30 Viken";"1 Menn";"F75-79 75-79 år";"2036";"Hovedalternativet (MMMM)";30745
"30 Viken";"1 Menn";"F75-79 75-79 år";"2037";"Hovedalternativet (MMMM)";31393
"30 Viken";"1 Menn";"F75-79 75-79 år";"2038";"Hovedalternativet (MMMM)";32192
"30 Viken";"1 Menn";"F75-79 75-79 år";"2039";"Hovedalternativet (MMMM)";32869
"30 Viken";"1 Menn";"F75-79 75-79 år";"2040";"Hovedalternativet (MMMM)";33894
"30 Viken";"1 Menn";"F75-79 75-79 år";"2041";"Hovedalternativet (MMMM)";34991
"30 Viken";"1 Menn";"F75-79 75-79 år";"2042";"Hovedalternativet (MMMM)";36183
"30 Viken";"1 Menn";"F75-79 75-79 år";"2043";"Hovedalternativet (MMMM)";37089
"30 Viken";"1 Menn";"F75-79 75-79 år";"2044";"Hovedalternativet (MMMM)";38278
"30 Viken";"1 Menn";"F75-79 75-79 år";"2045";"Hovedalternativet (MMMM)";39027
"30 Viken";"1 Menn";"F75-79 75-79 år";"2046";"Hovedalternativet (MMMM)";39516
"30 Viken";"1 Menn";"F75-79 75-79 år";"2047";"Hovedalternativet (MMMM)";39957
"30 Viken";"1 Menn";"F75-79 75-79 år";"2048";"Hovedalternativet (MMMM)";40612
"30 Viken";"1 Menn";"F75-79 75-79 år";"2049";"Hovedalternativet (MMMM)";40604
"30 Viken";"1 Menn";"F75-79 75-79 år";"2050";"Hovedalternativet (MMMM)";40721
"30 Viken";"1 Menn";"F80-84 80-84 år";"2022";"Hovedalternativet (MMMM)";12542
"30 Viken";"1 Menn";"F80-84 80-84 år";"2023";"Hovedalternativet (MMMM)";13192
"30 Viken";"1 Menn";"F80-84 80-84 år";"2024";"Hovedalternativet (MMMM)";14110
"30 Viken";"1 Menn";"F80-84 80-84 år";"2025";"Hovedalternativet (MMMM)";15591
"30 Viken";"1 Menn";"F80-84 80-84 år";"2026";"Hovedalternativet (MMMM)";16948
"30 Viken";"1 Menn";"F80-84 80-84 år";"2027";"Hovedalternativet (MMMM)";19160
"30 Viken";"1 Menn";"F80-84 80-84 år";"2028";"Hovedalternativet (MMMM)";20549
"30 Viken";"1 Menn";"F80-84 80-84 år";"2029";"Hovedalternativet (MMMM)";21400
"30 Viken";"1 Menn";"F80-84 80-84 år";"2030";"Hovedalternativet (MMMM)";21612
"30 Viken";"1 Menn";"F80-84 80-84 år";"2031";"Hovedalternativet (MMMM)";21745
"30 Viken";"1 Menn";"F80-84 80-84 år";"2032";"Hovedalternativet (MMMM)";21131
"30 Viken";"1 Menn";"F80-84 80-84 år";"2033";"Hovedalternativet (MMMM)";20967
"30 Viken";"1 Menn";"F80-84 80-84 år";"2034";"Hovedalternativet (MMMM)";21088
"30 Viken";"1 Menn";"F80-84 80-84 år";"2035";"Hovedalternativet (MMMM)";21466
"30 Viken";"1 Menn";"F80-84 80-84 år";"2036";"Hovedalternativet (MMMM)";22035
"30 Viken";"1 Menn";"F80-84 80-84 år";"2037";"Hovedalternativet (MMMM)";22973
"30 Viken";"1 Menn";"F80-84 80-84 år";"2038";"Hovedalternativet (MMMM)";23763
"30 Viken";"1 Menn";"F80-84 80-84 år";"2039";"Hovedalternativet (MMMM)";24676
"30 Viken";"1 Menn";"F80-84 80-84 år";"2040";"Hovedalternativet (MMMM)";25504
"30 Viken";"1 Menn";"F80-84 80-84 år";"2041";"Hovedalternativet (MMMM)";26259
"30 Viken";"1 Menn";"F80-84 80-84 år";"2042";"Hovedalternativet (MMMM)";26916
"30 Viken";"1 Menn";"F80-84 80-84 år";"2043";"Hovedalternativet (MMMM)";27678
"30 Viken";"1 Menn";"F80-84 80-84 år";"2044";"Hovedalternativet (MMMM)";28362
"30 Viken";"1 Menn";"F80-84 80-84 år";"2045";"Hovedalternativet (MMMM)";29345
"30 Viken";"1 Menn";"F80-84 80-84 år";"2046";"Hovedalternativet (MMMM)";30401
"30 Viken";"1 Menn";"F80-84 80-84 år";"2047";"Hovedalternativet (MMMM)";31525
"30 Viken";"1 Menn";"F80-84 80-84 år";"2048";"Hovedalternativet (MMMM)";32397
"30 Viken";"1 Menn";"F80-84 80-84 år";"2049";"Hovedalternativet (MMMM)";33523
"30 Viken";"1 Menn";"F80-84 80-84 år";"2050";"Hovedalternativet (MMMM)";34277
"30 Viken";"1 Menn";"F85-89 85-89 år";"2022";"Hovedalternativet (MMMM)";6368
"30 Viken";"1 Menn";"F85-89 85-89 år";"2023";"Hovedalternativet (MMMM)";6640
"30 Viken";"1 Menn";"F85-89 85-89 år";"2024";"Hovedalternativet (MMMM)";7016
"30 Viken";"1 Menn";"F85-89 85-89 år";"2025";"Hovedalternativet (MMMM)";7503
"30 Viken";"1 Menn";"F85-89 85-89 år";"2026";"Hovedalternativet (MMMM)";8013
"30 Viken";"1 Menn";"F85-89 85-89 år";"2027";"Hovedalternativet (MMMM)";8247
"30 Viken";"1 Menn";"F85-89 85-89 år";"2028";"Hovedalternativet (MMMM)";8765
"30 Viken";"1 Menn";"F85-89 85-89 år";"2029";"Hovedalternativet (MMMM)";9476
"30 Viken";"1 Menn";"F85-89 85-89 år";"2030";"Hovedalternativet (MMMM)";10597
"30 Viken";"1 Menn";"F85-89 85-89 år";"2031";"Hovedalternativet (MMMM)";11595
"30 Viken";"1 Menn";"F85-89 85-89 år";"2032";"Hovedalternativet (MMMM)";13199
"30 Viken";"1 Menn";"F85-89 85-89 år";"2033";"Hovedalternativet (MMMM)";14200
"30 Viken";"1 Menn";"F85-89 85-89 år";"2034";"Hovedalternativet (MMMM)";14815
"30 Viken";"1 Menn";"F85-89 85-89 år";"2035";"Hovedalternativet (MMMM)";15012
"30 Viken";"1 Menn";"F85-89 85-89 år";"2036";"Hovedalternativet (MMMM)";15182
"30 Viken";"1 Menn";"F85-89 85-89 år";"2037";"Hovedalternativet (MMMM)";14861
"30 Viken";"1 Menn";"F85-89 85-89 år";"2038";"Hovedalternativet (MMMM)";14863
"30 Viken";"1 Menn";"F85-89 85-89 år";"2039";"Hovedalternativet (MMMM)";15061
"30 Viken";"1 Menn";"F85-89 85-89 år";"2040";"Hovedalternativet (MMMM)";15443
"30 Viken";"1 Menn";"F85-89 85-89 år";"2041";"Hovedalternativet (MMMM)";15967
"30 Viken";"1 Menn";"F85-89 85-89 år";"2042";"Hovedalternativet (MMMM)";16760
"30 Viken";"1 Menn";"F85-89 85-89 år";"2043";"Hovedalternativet (MMMM)";17421
"30 Viken";"1 Menn";"F85-89 85-89 år";"2044";"Hovedalternativet (MMMM)";18197
"30 Viken";"1 Menn";"F85-89 85-89 år";"2045";"Hovedalternativet (MMMM)";18909
"30 Viken";"1 Menn";"F85-89 85-89 år";"2046";"Hovedalternativet (MMMM)";19577
"30 Viken";"1 Menn";"F85-89 85-89 år";"2047";"Hovedalternativet (MMMM)";20175
"30 Viken";"1 Menn";"F85-89 85-89 år";"2048";"Hovedalternativet (MMMM)";20852
"30 Viken";"1 Menn";"F85-89 85-89 år";"2049";"Hovedalternativet (MMMM)";21472
"30 Viken";"1 Menn";"F85-89 85-89 år";"2050";"Hovedalternativet (MMMM)";22353
"30 Viken";"1 Menn";"F90-94 90-94 år";"2022";"Hovedalternativet (MMMM)";2633
"30 Viken";"1 Menn";"F90-94 90-94 år";"2023";"Hovedalternativet (MMMM)";2720
"30 Viken";"1 Menn";"F90-94 90-94 år";"2024";"Hovedalternativet (MMMM)";2731
"30 Viken";"1 Menn";"F90-94 90-94 år";"2025";"Hovedalternativet (MMMM)";2749
"30 Viken";"1 Menn";"F90-94 90-94 år";"2026";"Hovedalternativet (MMMM)";2756
"30 Viken";"1 Menn";"F90-94 90-94 år";"2027";"Hovedalternativet (MMMM)";2875
"30 Viken";"1 Menn";"F90-94 90-94 år";"2028";"Hovedalternativet (MMMM)";3067
"30 Viken";"1 Menn";"F90-94 90-94 år";"2029";"Hovedalternativet (MMMM)";3279
"30 Viken";"1 Menn";"F90-94 90-94 år";"2030";"Hovedalternativet (MMMM)";3541
"30 Viken";"1 Menn";"F90-94 90-94 år";"2031";"Hovedalternativet (MMMM)";3829
"30 Viken";"1 Menn";"F90-94 90-94 år";"2032";"Hovedalternativet (MMMM)";3963
"30 Viken";"1 Menn";"F90-94 90-94 år";"2033";"Hovedalternativet (MMMM)";4273
"30 Viken";"1 Menn";"F90-94 90-94 år";"2034";"Hovedalternativet (MMMM)";4694
"30 Viken";"1 Menn";"F90-94 90-94 år";"2035";"Hovedalternativet (MMMM)";5359
"30 Viken";"1 Menn";"F90-94 90-94 år";"2036";"Hovedalternativet (MMMM)";5923
"30 Viken";"1 Menn";"F90-94 90-94 år";"2037";"Hovedalternativet (MMMM)";6809
"30 Viken";"1 Menn";"F90-94 90-94 år";"2038";"Hovedalternativet (MMMM)";7354
"30 Viken";"1 Menn";"F90-94 90-94 år";"2039";"Hovedalternativet (MMMM)";7677
"30 Viken";"1 Menn";"F90-94 90-94 år";"2040";"Hovedalternativet (MMMM)";7842
"30 Viken";"1 Menn";"F90-94 90-94 år";"2041";"Hovedalternativet (MMMM)";7969
"30 Viken";"1 Menn";"F90-94 90-94 år";"2042";"Hovedalternativet (MMMM)";7896
"30 Viken";"1 Menn";"F90-94 90-94 år";"2043";"Hovedalternativet (MMMM)";7986
"30 Viken";"1 Menn";"F90-94 90-94 år";"2044";"Hovedalternativet (MMMM)";8185
"30 Viken";"1 Menn";"F90-94 90-94 år";"2045";"Hovedalternativet (MMMM)";8508
"30 Viken";"1 Menn";"F90-94 90-94 år";"2046";"Hovedalternativet (MMMM)";8894
"30 Viken";"1 Menn";"F90-94 90-94 år";"2047";"Hovedalternativet (MMMM)";9432
"30 Viken";"1 Menn";"F90-94 90-94 år";"2048";"Hovedalternativet (MMMM)";9888
"30 Viken";"1 Menn";"F90-94 90-94 år";"2049";"Hovedalternativet (MMMM)";10415
"30 Viken";"1 Menn";"F90-94 90-94 år";"2050";"Hovedalternativet (MMMM)";10910
"30 Viken";"1 Menn";"F95-99 95-99 år";"2022";"Hovedalternativet (MMMM)";579
"30 Viken";"1 Menn";"F95-99 95-99 år";"2023";"Hovedalternativet (MMMM)";580
"30 Viken";"1 Menn";"F95-99 95-99 år";"2024";"Hovedalternativet (MMMM)";595
"30 Viken";"1 Menn";"F95-99 95-99 år";"2025";"Hovedalternativet (MMMM)";593
"30 Viken";"1 Menn";"F95-99 95-99 år";"2026";"Hovedalternativet (MMMM)";625
"30 Viken";"1 Menn";"F95-99 95-99 år";"2027";"Hovedalternativet (MMMM)";635
"30 Viken";"1 Menn";"F95-99 95-99 år";"2028";"Hovedalternativet (MMMM)";670
"30 Viken";"1 Menn";"F95-99 95-99 år";"2029";"Hovedalternativet (MMMM)";674
"30 Viken";"1 Menn";"F95-99 95-99 år";"2030";"Hovedalternativet (MMMM)";683
"30 Viken";"1 Menn";"F95-99 95-99 år";"2031";"Hovedalternativet (MMMM)";712
"30 Viken";"1 Menn";"F95-99 95-99 år";"2032";"Hovedalternativet (MMMM)";746
"30 Viken";"1 Menn";"F95-99 95-99 år";"2033";"Hovedalternativet (MMMM)";818
"30 Viken";"1 Menn";"F95-99 95-99 år";"2034";"Hovedalternativet (MMMM)";895
"30 Viken";"1 Menn";"F95-99 95-99 år";"2035";"Hovedalternativet (MMMM)";981
"30 Viken";"1 Menn";"F95-99 95-99 år";"2036";"Hovedalternativet (MMMM)";1068
